date,ticker,pct_change_prev_close,day_percent_change,max_day_percent_change,source,title,description,url,same_or_prev
11/16/18,TSRO,31.5,32.1239607,44.93575208,bw,"IMPORTANT INVESTOR ALERT: The Schall Law Firm Announces the Filing of a Class Action Lawsuit Against Tesaro, Inc. and Encourages Investors with Losses in Excess of $100,000 to Contact the Firm","The Schall Law Firm, a national shareholder rights litigation firm, announces the filing of a class action lawsuit against Tesaro, Inc. (“Tesaro” or “the Company”) (NASDAQ: TSRO) for violations of §§1...",http://www.businesswire.com/news/home/20181116005547/en/IMPORTANT-INVESTOR-ALERT-The-Schall-Law-Firm-Announces-the-Filing-of-a-Class-Action-Lawsuit-Against-Tesaro-Inc.-and-Encourages-Investors-with-Losses-in-Excess-of-100000-to-Contact-the-Firm,same
11/27/18,CMCM,-32.8,-33.08913309,0,bw,EQUITY ALERT: Rosen Law Firm Announces Investigation of Securities Claims Against Cheetah Mobile Inc. – CMCM,"Rosen Law Firm, a global investor rights law firm, announces it is investigating potential securities claims on behalf of shareholders of Cheetah Mobile Inc. (NYSE:CMCM) resulting from allegations tha...",http://www.businesswire.com/news/home/20181127005891/en/EQUITY-ALERT-Rosen-Law-Firm-Announces-Investigation-of-Securities-Claims-Against-Cheetah-Mobile-Inc.-%E2%80%93-CMCM,same
12/6/18,APHA,22.8,42.05128205,43.33333333,bw,Law Offices of Howard G. Smith Announces the Filing of a Securities Class Action on Behalf of Aphria Inc. Investors,Law Offices of Howard G. Smith announces that a class action lawsuit has been filed on behalf of investors that purchased Aphria Inc.(“Aphria” or the “Company”) (NYSE: APHA) securities between July 17...,http://www.businesswire.com/news/home/20181206005934/en/Law-Offices-of-Howard-G.-Smith-Announces-the-Filing-of-a-Securities-Class-Action-on-Behalf-of-Aphria-Inc.-Investors,same
12/6/18,APHA,22.8,42.05128205,43.33333333,bw,Glancy Prongay & Murray LLP Announces Investigation on Behalf of Aphria Inc. Investors (APHA),Glancy Prongay & Murray LLP (“GPM”) announces an investigation on behalf of Aphria Inc. (“Aphria” or the “Company”) (NYSE: APHA) investors concerning the Company and its officers’ possible violati...,http://www.businesswire.com/news/home/20181205005892/en/Glancy-Prongay-Murray-LLP-Announces-Investigation-on-Behalf-of-Aphria-Inc.-Investors-APHA,prev
12/6/18,APHA,22.8,42.05128205,43.33333333,bw,"INVESTIGATION ALERT REMINDER: The Schall Law Firm Announces it is Investigating Claims Against Aphria Inc. and Encourages Investors with Losses in Excess of $100,000 to Contact the Firm","The Schall Law Firm, a national shareholder rights litigation firm, announces that it is investigating claims on behalf of investors of Aphria Inc. (“Aphria” or “the Company”) (NYSE: APHA) for violati...",http://www.businesswire.com/news/home/20181205005821/en/INVESTIGATION-ALERT-REMINDER-The-Schall-Law-Firm-Announces-it-is-Investigating-Claims-Against-Aphria-Inc.-and-Encourages-Investors-with-Losses-in-Excess-of-100000-to-Contact-the-Firm,prev
12/13/18,XPO,-26.2,-23.28908809,3.327012584,bw,"XPO LOGISTICS, INC. INVESTOR ALERT: Gibbs Law Group Investigates Potential Securities Law Violations","Gibbs Law Group is investigating claims on behalf of investors of XPO Logistics, Inc. (NYSE: XPO) involving possible securities law violations. Specifically, our investigation focuses on allegations t...",http://www.businesswire.com/news/home/20181213005975/en/XPO-LOGISTICS-INC.-INVESTOR-ALERT-Gibbs-Law-Group-Investigates-Potential-Securities-Law-Violations,same
12/13/18,XPO,-26.2,-23.28908809,3.327012584,bw,"INVESTOR ALERT: Law Offices of Howard G. Smith Announces Investigation on Behalf of XPO Logistics, Inc. Investors (XPO)","Law Offices of Howard G. Smith announces an investigation on behalf of XPO Logistics, Inc. investors (“XPO” or the “Company”) (NYSE: XPO) concerning the Company and its officers’ possible violations o...",http://www.businesswire.com/news/home/20181213005821/en/INVESTOR-ALERT-Law-Offices-of-Howard-G.-Smith-Announces-Investigation-on-Behalf-of-XPO-Logistics-Inc.%C2%A0Investors-XPO,same
12/21/18,NVFY,-40.3,-27.43334911,13.582584,bw,"EQUITY ALERT: Rosen Law Firm Announces Investigation of Securities Claims against Nova Lifestyle, Inc. – NVFY","Rosen Law Firm, a global investor rights law firm, announces it is investigating potential securities claims on behalf of shareholders of Nova Lifestyle, Inc. (NASDAQ:NVFY) resulting from allegations...",http://www.businesswire.com/news/home/20181221005547/en/EQUITY-ALERT-Rosen-Law-Firm-Announces-Investigation-of-Securities-Claims-against-Nova-Lifestyle-Inc.-%E2%80%93-NVFY,same
2/13/19,BRS,-34.8,-33.70165746,1.104972376,bw,Glancy Prongay & Murray LLP Announces Investigation on Behalf of Bristow Group Inc. Investors,"Glancy Prongay & Murray LLP (“GPM”) announces an investigation on behalf of Bristow Group, Inc. investors (“Bristow” or the “Company”) (NYSE: BRS) concerning the Company and its officers’ possible...",http://www.businesswire.com/news/home/20190213005735/en/Glancy-Prongay-Murray-LLP-Announces-Investigation-on-Behalf-of-Bristow-Group-Inc.-Investors,same
2/13/19,BRS,-34.8,-33.70165746,1.104972376,bw,INVESTOR ALERT: Law Offices of Howard G. Smith Announces Investigation on Behalf of Bristow Group Inc. Investors (BRS),Law Offices of Howard G. Smith announces an investigation on behalf of Bristow Group Inc. investors (“Bristow” or the “Company”) (NYSE: BRS) concerning the Company and its officers’ possible violation...,http://www.businesswire.com/news/home/20190213005558/en/INVESTOR-ALERT-Law-Offices-of-Howard-G.-Smith-Announces-Investigation-on-Behalf-of-Bristow-Group-Inc.-Investors-BRS,same
