observation_date,exchange,ticker_symbol,pct_change_prev_close,cumulative_volume,day_percent_change,max_day_percent_change
3/18/20,XNYS,BDCY,-48.8,,-44.21037868,0.140252454
3/18/20,XNAS,OSW,-29.9,,-22.9281768,2.209944751
3/18/20,XNYS,SPN,-26.6,,-21.51898734,3.164556962
3/18/20,XNYS,SSN,-33.5,,-26.910299,32.89036545
3/19/20,XNAS,BNTX,-35.5,,-28.72596154,0.154927885
3/19/20,XNAS,ETTX,-50.5,,-46.60194175,0.970873786
3/19/20,XNAS,GRIL,-23.3,,-33.4939759,14.45783133
3/19/20,XNAS,NWGI,-25,,-26.60550459,2.373088685
3/19/20,XNAS,APDN,-21,,-23.82271468,23.96121884
3/19/20,XNAS,SABR,-26.3,,-25.09803922,0.196078431
3/19/20,XNAS,PME,-28,,-28.46078431,9.803921569
3/19/20,XNAS,CPSS,-25.5,,-34.14634146,0
3/19/20,XNAS,MOGO,-37,,-36.97478992,0
3/19/20,XNAS,DCAR,-24.5,,-43.59308771,5.000543419
3/19/20,XNAS,BKYI,-22.9,,-26.02739726,3.767123288
3/19/20,XNAS,ACER,-31.2,,-24.86486487,0
3/19/20,XNAS,XSPA,-29.9,,-30,78.16091954
3/19/20,XNAS,MINDP,-23.8,,-24.4,0
3/19/20,XNAS,ALGRR,-54.1,,-53.26666667,0
3/19/20,XNAS,MOGO,-26.9,,-33.61344538,0
3/20/20,XNAS,ARLP,-28.1,,-26.93032015,0.753295669
3/20/20,XNAS,CARE,-22.5,,-22.55892256,2.805836139
3/20/20,XNAS,EVLO,-24.8,,-26.4516129,2.150537634
3/20/20,XNAS,GARS,-23.6,,-24.37810945,4.472636816
3/20/20,XNYS,HT,-21.4,,-22.78106509,0.591715976
3/20/20,XNAS,LMPX,-28.4,,-30.04201681,15.96638656
3/20/20,XNYS,MIC,-20.9,,-23.13924051,2.683544304
3/20/20,XNYS,RWT,-24.6,,-25.49923195,9.062980031
3/20/20,XNAS,PIXY,-28.2,,-39.27272727,4.204545455
3/20/20,XNAS,SONM,-23.3,,-22.51279923,172.5889027
3/20/20,XNAS,YGYIP,-21.5,,-25.99545196,0
3/20/20,XNAS,AXDX,-28.6,,-29.78723404,6.990881459
3/20/20,XNAS,LONE,-25.3,,-25.29850746,0
3/20/20,XNAS,AHPI,-22.4,,-20.78399347,0
3/20/20,XNAS,ATRO,-27.4,,-28.16764133,4.678362573
3/20/20,XNYS,AVA,-22.3,,-23.01469023,0.234192037
3/20/20,XNAS,BBGI,-32.7,,-34.7639485,5.579399142
3/20/20,XNAS,BMRA,-55.3,,-32.61074458,3.675777568
3/20/20,XNAS,CAKE,-22.8,,-23.99232246,5.56621881
3/20/20,XNAS,BURG,-41.2,,-26.81141742,0
3/20/20,XNAS,BLFS,-23,,-22.84263959,0
3/20/20,XNAS,BBQ,-24.2,,-21.25984252,0
3/20/20,XNAS,EMKR,-21.5,,-22.34042553,0.531914894
3/20/20,XNYS,EPC,-21,,-21.5511761,0.158931977
3/20/20,XNAS,OXBR,-22.9,,-22.91666667,0
3/20/20,XNAS,GIII,-20.4,,-25.91687042,10.39119804
3/20/20,XNYS,GPL,-21.5,,-26.47058824,2.941176471
3/20/20,XNYS,GPX,-20.8,,-21.92448234,0.689403167
3/20/20,XNAS,DSKE,-26.1,,-28.55,12.5
3/20/20,XNYS,INDO,-22.5,,-22.35246969,0.190361687
3/20/20,XNAS,IPAR,-28.2,,-26.20242576,1.066499373
3/20/20,XNAS,JFIN,-24.5,,-30.98039216,13.33333333
3/20/20,XNAS,ROSE,-37.4,,-27.87170562,8.155146693
3/20/20,XNAS,WTRH,-53.1,,-39,0
3/20/20,XNAS,MDCA,-30.6,,-34.61538462,0
3/20/20,XNAS,MHLD,-40.9,,-38.15384615,15.38461539
3/20/20,XNYS,NBY,-44,,-27.56896552,0.862068966
3/20/20,XNYS,CNR,-22.3,,-23.13624679,0.195372751
3/20/20,XNAS,NKSH,-23.2,,-22.42516489,1.471334348
3/20/20,XNYS,RTW,-30.4,,-27.27272727,9.090909091
3/20/20,XNYS,NXRT,-27.6,,-26.61049198,1.576515357
3/20/20,XNAS,OVBC,-23.9,,-22.7852349,0
3/20/20,XNYS,PBI,-24.8,,-24.30555556,1.041666667
3/20/20,XNAS,PVAC,-20.9,,-27.63157895,27.96052632
3/20/20,XNYS,GSV,-27.1,,-22.48571429,14.28571429
3/20/20,XNAS,RMCF,-27.6,,-29.53271028,12.14953271
3/20/20,XNAS,SHLO,-25.8,,-29.62962963,9.111111111
3/20/20,XNYS,GEN,-20.1,,-22.46078431,6.862745098
3/20/20,XNAS,SMRT,-29.6,,-30,2.125
3/20/20,XNYS,SRG,-23.7,,-26.74943567,6.546275395
3/20/20,XNAS,TACT,-30.8,,-32.90598291,0
3/20/20,XNAS,TUES,-22.8,,-23.44827586,0
3/20/20,XNAS,UNTY,-23.8,,-23.57673267,0
3/20/20,XNAS,VIRC,-21.9,,-21.86333333,0
3/20/20,XNYS,JE,-20.7,,-24.51894465,2.757389407
3/20/20,XNYS,NWHM,-28.1,,-32.25806452,17.41935484
3/20/20,XNAS,TRVI,-20.4,,-20.37533512,0.477211796
3/20/20,XNYS,LUB,-42.6,,-20.48571429,0
3/20/20,XNYS,MCC,-28.6,,-35.71428571,4.285714286
3/20/20,XNYS,RVI,-30.8,,-30.52238806,1.641791045
3/20/20,XNYS,TPVG,-33.5,,-35.80097087,0
3/20/20,XNYS,HZN,-45.3,,-45.29147982,3.139013453
3/20/20,XNYS,NEXA,-25.5,,-23.36182336,4.558404558
3/20/20,XNYS,EFC PR A,-20.9,,-29.67244701,2.889402697
3/20/20,XNYS,INN PR E,-20.9,,-24.82168331,15.69186876
3/20/20,XNYS,SCL,-23.7,,-24.79446561,0
3/20/20,XNYS,UFI,-31,,-31.38435082,3.568357696
3/20/20,XNYS,TCI,-32.8,,-33.33333333,0
3/20/20,XNYS,YCBD PR A,-51.4,,-48.18181818,0
3/20/20,XNAS,ANPC,-31.5,,-27.84992785,0
3/23/20,XNYS,MITT PR C,-64,,-59.96979866,0
3/23/20,XNYS,MFA,-25,,-22.85714286,2.857142857
3/23/20,XNYS,BHR PR D,-21.7,,-23.52941177,2.829411765
3/23/20,XNYS,CCO,-21.6,,-25.29699511,4.821802935
3/23/20,XNYS,SRV,-23.6,,-28.44827586,0
3/23/20,XNYS,EFC,-21,,-21.83406114,0
3/23/20,XNAS,XOG,-32.2,,-36.05617978,1.325842697
3/23/20,XNAS,GARS,-26.3,,-29.11392405,13.92405063
3/23/20,XNAS,HBT,-21.8,,-23.25189554,6.065711879
3/23/20,XNAS,ISTR,-20.3,,-21.875,4.138513514
3/23/20,XNYS,KRA,-23,,-22.71973466,1.077943615
3/23/20,XNAS,LE,-22.5,,-21.52671756,1.374045802
3/23/20,XNYS,MFA PR B,-31.8,,-24.88954345,3.092783505
3/23/20,XNAS,MVBF,-22.1,,-22.4137931,7.284482759
3/23/20,XNAS,MRCC,-20.3,,-20.06525286,3.365415987
3/23/20,XNYS,NGL,-32,,-31.40495868,0
3/23/20,XNYS,NRZ PR B,-38.2,,-35.96304193,2.203269367
3/23/20,XNAS,NYMTP,-46.5,,-44.61,0
3/23/20,XNAS,NYMTO,-39,,-32.03058624,1.954120646
3/23/20,XNAS,NYMTM,-30.2,,-30.21472393,0.460122699
3/23/20,XNAS,NYMTN,-34.5,,-32.8,0
3/23/20,XNAS,NBLX,-30.9,,-27.11442786,3.980099502
3/23/20,XNAS,OFS,-29,,-23.48336595,7.045009785
3/23/20,XNYS,PBF,-22.7,,-21.51394422,0.398406375
3/23/20,XNYS,PLYM,-22.9,,-22.09072978,0
3/23/20,XNAS,JSM,-25.8,,-24.22774076,0
3/23/20,XNAS,SND,-23,,-21.49462366,0
3/23/20,XNAS,SUNS,-24.3,,-23.45814978,0.822687225
3/23/20,XNAS,SOHOB,-24.1,,-21.63636364,4.545454545
3/23/20,XNYS,SCM,-23.1,,-22.91666667,0.956845238
3/23/20,XNYS,TRTX,-29.7,,-31.6735823,0.276625173
3/23/20,XNAS,REAL,-27.8,,-27.2,0
3/23/20,XNAS,CLUB,-45,,-31.25,0
3/23/20,XNAS,TRVI,-20.5,,-28.48484849,0
3/23/20,XNYS,TWO,-22.9,,-20.73394495,4.587155963
3/23/20,XNYS,TWO PR E,-42.2,,-36.58823529,1.960784314
3/23/20,XNYS,RC,-23,,-28.09160305,0
3/23/20,XNAS,AUTO,-26.1,,-32,0
3/23/20,XNYS,AHT,-37.4,,-21.61261261,0
3/23/20,XNAS,BKCC,-20.4,,-20,0.909090909
3/23/20,XNAS,STKS,-29.2,,-23.00884956,0
3/23/20,XNYS,CEIX,-31,,-27.82324059,7.692307692
3/23/20,XNAS,CPSS,-22,,-22.45989305,6.417112299
3/23/20,XNYS,DESP,-26.9,,-24.59499264,1.47275405
3/23/20,XNAS,PEIX,-25.5,,-25.51351351,15.13513514
3/23/20,XNAS,FDUS,-25.6,,-23.83900929,0
3/23/20,XNYS,ESNT,-25.7,,-24.38376944,1.706484642
3/23/20,XNAS,NEWA,-24.9,,-23.91304348,1.625
3/23/20,XNYS,SIG,-24.5,,-24.54780362,1.087855297
3/23/20,XNYS,GBL,-23.7,,-22.41666667,1.1575
3/23/20,XNYS,GEL,-23,,-28.31858407,0
3/23/20,XNAS,GLAD,-23.8,,-22.5631769,0
3/23/20,XNYS,GPMT,-27,,-21.85929648,6.783919598
3/23/20,XNAS,IDN,-31.6,,-31.42144638,1.743142145
3/23/20,XNYS,JMF,-26.8,,-25.80645161,0
3/23/20,XNYS,AMPY,-21,,-26.70731707,0
3/23/20,XNYS,FI,-35.7,,-36.03351955,0.558659218
3/23/20,XNYS,NRZ,-24.5,,-24.75106686,0.711237553
3/23/20,XNAS,ODP,-20.5,,-21.34831461,0.280898876
3/23/20,XNAS,PEBK,-25,,-21.4559387,0
3/23/20,XNAS,QTT,-28.3,,-27.16049383,1.543209877
3/23/20,XNYS,RDN,-24.9,,-23.44877345,0
3/23/20,XNAS,UONE,-22,,-20.80536913,0.67114094
3/23/20,XNAS,TCRD,-25.7,,-25.35885168,1.435406699
3/23/20,XNAS,LMB,-29.9,,-24.25149701,1.19760479
3/23/20,XNAS,USAK,-20.8,,-22.19451372,0
3/23/20,XNAS,VIE,-29.6,,-24.16483784,0
3/23/20,XNAS,PGEN,-22.7,,-24,0.383333333
3/23/20,XNYS,ANH PR B,-32.1,,-29.61567445,0.07535795
3/23/20,XNYS,CHMI PR A,-35.6,,-33.98898505,0.314712825
3/23/20,XNYS,CIM PR B,-36.8,,-38.10909091,0
3/23/20,XNYS,CIM PR D,-36.1,,-33.33333333,0
3/23/20,XNYS,NGL PR C,-21.3,,-26.15769712,0
3/23/20,XNYS,NRZ PR A,-31.7,,-32.78688525,0
3/23/20,XNYS,ANH PR C,-43.1,,-41.33333333,0
3/23/20,XNYS,LEAF,-26.5,,-23.22580645,0.735483871
3/23/20,XNYS,ELVT,-23.4,,-23.40425532,0
3/23/20,XNYS,IVR PR B,-45.9,,-40.59633028,10.01529052
3/23/20,XNYS,TWO PR A,-47.4,,-42.88659794,0
3/23/20,XNYS,TWO PR B,-44.5,,-41.34328358,0
3/23/20,XNYS,TWO PR C,-44.7,,-39.02439024,1.494885917
3/23/20,XNYS,NREF,-22.8,,-23.22515213,0
3/23/20,XNYS,DX PR B,-27.5,,-26.10354223,0
3/23/20,XNYS,NRZ PR C,-24.6,,-25.29738303,0
3/23/20,XNYS,STL PR A,-26.3,,-24.24242424,4.683195592
3/23/20,XNYS,CIM PR C,-34.9,,-30.25,0
3/23/20,XNYS,MFA PR C,-21.6,,-21.58139535,3.069767442
3/23/20,XNYS,XAN PR C,-46.2,,-45.87280108,0
3/23/20,XNYS,MDLY,-27.8,,-29.84938977,0
3/23/20,XNYS,MITT PR A,-64.5,,-56.45514403,10.28806584
3/23/20,XNYS,STAR PR G,-26,,-25.96747056,0
3/23/20,XNYS,CAI PR B,-24.6,,-22.75,0
3/23/20,XNYS,AHT PR I,-32.1,,-24.58333333,0
3/23/20,XNYS,CHMI PR B,-33.3,,-31.17408907,0
3/23/20,XNAS,WHLRP,-39.8,,-20.68965517,11.63793103
3/23/20,XNYS,MITT PR B,-69.7,,-64.94156928,0
3/23/20,XNYS,ANH PR A,-43.2,,-41.66666667,0
3/23/20,XNYS,GLP PR A,-24.2,,-23.6,0
3/23/20,XNYS,MVC,-26.5,,-20.2631579,9.473684211
3/23/20,XNYS,TWO PR D,-38.5,,-37.72369363,0
3/23/20,XNYS,IVR PR A,-34.8,,-34.81095176,0.195567145
3/23/20,XNYS,IVR PR C,-33,,-32.72340426,0.425531915
3/23/20,XNYS,CIM PR A,-29,,-28.57142857,0.028571429
3/23/20,XNYS,SCCB,-41.7,,-26.11218569,17.02998066
3/23/20,XNAS,MINDP,-31.1,,-29.10204082,0
3/23/20,XNAS,TSCBP,-33.3,,-27.88235294,0.100588235
3/23/20,XNAS,MOGO,-29.7,,-30,8.75
3/24/20,XNYS,MITT,-23.8,,-26.4604811,3.611683849
3/24/20,XNYS,MFA,-86.7,,-87.5862069,0.689655172
3/24/20,XNYS,ARI,-31.9,,-34.66872111,0.154083205
3/24/20,XNYS,DX,-21.4,,-23.75,0.714285714
3/24/20,XNYS,EFC,-26.3,,-30.03533569,4.240282686
3/24/20,XNYS,IVR,-52.7,,-31.89189189,0.27027027
3/24/20,XNYS,IVR PR B,-36.6,,-29.53218884,0
3/24/20,XNYS,IVR PR C,-36.9,,-29.81715893,0
3/24/20,XNYS,MFO,-72.2,,-68.48767488,2.791472352
3/24/20,XNAS,MIST,-87.9,,-49.25373134,4.47761194
3/24/20,XNYS,NRZ PR C,-29.8,,-36.1969112,9.749034749
3/24/20,XNAS,NYMT,-46,,-21.53846154,0.769230769
3/24/20,XNAS,NYMTP,-47.8,,-44.13793103,6.206896552
3/24/20,XNAS,NYMTM,-56.6,,-47.26301736,0
3/24/20,XNAS,NYMTN,-54.3,,-36,7
3/24/20,XNYS,RWT,-38.9,,-42.05816555,0
3/24/20,XNYS,TWO,-39.6,,-44.46808511,0.85106383
3/24/20,XNYS,WMC,-27.4,,-30.70652174,0.394021739
3/24/20,XNYS,AHT,-20.7,,-24.15384615,4.395604396
3/24/20,XNAS,BLPH,-24.1,,-25.86623691,1.531023368
3/24/20,XNAS,BXRX,-48.1,,-24.08026756,0
3/24/20,XNAS,RTTR,-29.8,,-28.40909091,5
3/24/20,XNAS,SPTN,-24.4,,-25.66585956,1.634382567
3/24/20,XNAS,CDEV,-21,,-22.42330231,3.929679421
3/24/20,XNYS,XAN PR C,-25,,-22.58064516,16.12903226
3/24/20,XNYS,VEL,-28,,-31,2.7
3/24/20,XNYS,MITT PR C,-39.2,,-41.88376754,4.208416834
3/24/20,XNYS,CTRA,-23.6,,-23.91304348,3.623188406
3/24/20,XNYS,MFA PR B,-78.1,,-75.708061,3.48583878
3/24/20,XNYS,MITT PR A,-37.8,,-43.47079038,9.10652921
3/24/20,XNYS,CIM PR A,-22.3,,-25.36023055,6.916426513
3/24/20,XNYS,MFA PR C,-64.4,,-62.5,4.875
3/24/20,XNYS,PMT PR B,-22.8,,-22.28571429,0
3/24/20,XNYS,IVR PR A,-52.3,,-47,0
3/24/20,XNYS,SFUN,-36.5,,-35.75418994,0.106145251
3/24/20,XNAS,NYMTO,-54.4,,-38.13559322,1.694915254
3/24/20,XNYS,ANH PR A,-33.3,,-32.36714976,0.289855072
3/24/20,XNYS,ABR PR C,-20.8,,-20.20012508,0
3/25/20,XNAS,GOGO,-27.3,,-26.8370607,0.638977636
3/25/20,XNAS,IMAC,-54.9,,-29.20634921,11.11111111
3/25/20,XNYS,TRTX,-20.7,,-24.72406181,4.856512141
3/25/20,XNYS,DO,-24.4,,-22.13740458,3.053435115
3/25/20,XNAS,JFIN,-28.4,,-47.1659919,0
3/25/20,XNAS,THMO,-46,,-29.87012987,0.774025974
3/25/20,XNYS,SSY,-40,,-29.13385827,0
3/25/20,XNYS,WEI,-21.8,,-24.09489051,0
3/25/20,XNAS,MAYS,-26.9,,-32.50503694,0
3/26/20,XNYS,SRG,-20.8,,-22.09507042,8.978873239
3/27/20,XNYS,AGE,-27.7,,-27.67857143,3.571428571
3/27/20,XNYS,CHRA,-26.5,,-28.69565217,0
3/27/20,XNYS,CCO,-21.2,,-21.2034384,0
3/27/20,XNAS,HMHC,-25.5,,-23.63636364,2.545454545
3/27/20,XNAS,MIK,-27.3,,-22.60536399,3.448275862
3/27/20,XNAS,WHLR,-22.4,,-25.93693694,0
3/27/20,XNYS,BORR,-38.7,,-23.33333333,0
3/27/20,XNYS,CRC,-46.6,,-44.06779661,10.80508475
3/27/20,XNAS,XELB,-20.7,,-20.04347826,0
3/27/20,XNYS,MICR,-29.7,,-23.11111111,5.368888889
3/27/20,XNAS,ALTM,-27.3,,-25.38157895,0
3/27/20,XNAS,MICT,-22.8,,-38.56736712,0.123609394
3/27/20,XNYS,MDLY,-29.2,,-35.39416058,4.379562044
3/27/20,XNYS,CEQP,-21.6,,-24,0.2
3/27/20,XNAS,PLYA,-21.5,,-24.06639004,0
3/27/20,XNYS,RGS,-25.2,,-22.88732394,0
3/27/20,XNAS,ABUS,-46.5,,-39.5,0
3/27/20,XNAS,XGN,-24.8,,-23.18501171,7.494145199
3/27/20,XNYS,RRTS,-34.3,,-27.08333333,0
3/27/20,XNYS,NINE,-26.5,,-21.05558675,1.044357103
3/30/20,XNYS,MITT PR A,-38.8,,-22.05131414,3.128911139
3/30/20,XNAS,EYES,-51.3,,-49.55752212,11.97345133
3/30/20,XNAS,TLRY,-27.4,,-20.45728039,2.406738869
3/30/20,XNAS,TRVI,-25.7,,-30.10423053,20.58042101
3/30/20,XNYS,WMC,-34.8,,-27.62430939,2.762430939
3/30/20,XNAS,STKS,-26,,-20.88607595,1.265822785
3/30/20,XNYS,GPMT,-24.4,,-20.55641422,0
3/30/20,XNAS,OCCI,-28.5,,-24.79435958,1.579318449
3/30/20,XNAS,REDU,-23.9,,-25.4,0
3/30/20,XNAS,CDEV,-26.6,,-28.31618841,2.869518138
3/30/20,XNYS,RRTS,-39.6,,-38.88888889,0.444444444
3/30/20,XNYS,WPG PR I,-25.8,,-23.15720809,0
3/30/20,XNYS,NWHM,-23.6,,-25.53191489,0
3/30/20,XNYS,MITT PR C,-37.5,,-30.5785124,0
3/30/20,XNYS,DHX,-22.4,,-23.33333333,0
3/30/20,XNYS,TCS,-24.5,,-25,0
3/30/20,XNYS,IMH,-30.9,,-30.3030303,0
3/30/20,XNYS,IVR PR A,-27.4,,-23.98081535,0
3/30/20,XNYS,MITT PR B,-39.8,,-33.07349666,0
3/30/20,XNYS,MTR,-22.8,,-21.82103124,10.0128788
3/30/20,XNYS,BHR PR D,-27.7,,-27.49035215,0
3/31/20,XNAS,MOHO,-46.4,,-45.38461539,3.221153846
3/31/20,XNYS,GCI,-23.7,,-22.10526316,2.105263158
3/31/20,XNAS,JAKK,-36.5,,-33.20574163,0.497607656
3/31/20,XNAS,YGYI,-27,,-27.9835391,0
3/31/20,XNAS,LKCO,-21.3,,-21.42857143,4.761904762
3/31/20,XNAS,TRMT,-27.1,,-22.22222222,0
3/31/20,XNAS,TTPH,-22,,-20.98765432,8.024691358
3/31/20,XNAS,ROSEU,-45.1,,-41.44736842,6.578947368
4/1/20,XNYS,CCL,-33.2,,-30.15873016,0.079365079
4/1/20,XNAS,AVCO,-23.2,,-20.13422819,4.026845638
4/1/20,XNAS,WLFC,-29.5,,-26.55699177,0.229533882
4/1/20,XNAS,ALGRR,-89.3,,-27.27272727,88.18181818
4/1/20,XNAS,CATM,-23.9,,-20.27027027,0
4/1/20,XNYS,CHMI,-22.6,,-20.66115703,0.495867769
4/1/20,XNYS,EFC,-25.9,,-20.93457944,0.934579439
4/1/20,XNAS,NYMTP,-26.1,,-21.75290391,2.111932418
4/1/20,XNAS,NDLS,-22.3,,-20.43478261,0
4/1/20,XNYS,AGS,-34,,-29.14979757,6.477732794
4/1/20,XNAS,TGLS,-23.3,,-21.69312169,2.645502646
4/1/20,XNAS,BIOL,-33.3,,-34.21052632,2.631578947
4/1/20,XNYS,HLX,-23.8,,-22.36024845,0.614906832
4/1/20,XNYS,CPE,-25.2,,-22.96129275,0.432168358
4/1/20,XNYS,DDS,-24.4,,-20.48947069,4.291405805
4/1/20,XNAS,TH,-26.6,,-22.75132275,15.34391534
4/1/20,XNYS,HHS,-24.8,,-26.24375,0
4/1/20,XNAS,MIND,-21.4,,-21.44,0
4/1/20,XNYS,CUK,-31.6,,-28.10572687,0
4/1/20,XNAS,IDEX,-29.9,,-28.25954199,1.526717557
4/1/20,XNAS,TRPX,-20.1,,-33.84615385,5.769230769
4/1/20,XNAS,RAPT,-27.6,,-23.86363636,4.100790514
4/1/20,XNAS,STSA,-25.6,,-20.97729516,1.332675222
4/1/20,XNYS,VEL,-36,,-30.44733045,0
4/1/20,XNAS,AKRX,-64.5,,-33.56666667,11.46666667
4/1/20,XNAS,METX,-38,,-36.92909961,0
4/1/20,XNYS,GPMT,-29.2,,-24.57983193,1.050420168
4/1/20,XNAS,BBCP,-24.1,,-23.5915493,0
4/1/20,XNAS,MRLN,-23.4,,-20.22367195,4.753028891
4/1/20,XNYS,NR,-25.3,,-25.55555556,3.877777778
4/1/20,XNAS,PVAC,-26.9,,-24.91694352,0
4/1/20,XNAS,PPSI,-25.5,,-25.60119048,0
4/1/20,XNYS,WPG PR H,-21.4,,-21.92429022,0
4/1/20,XNAS,ENT,-26.6,,-27.46081505,0
4/1/20,XNYS,CAL,-26.7,,-21.28099174,0
4/1/20,XNYS,CHAP,-25.6,,-25.59574468,0
4/1/20,XNYS,AHT PR F,-26.8,,-21.84718941,2.750720041
4/1/20,XNYS,EFC PR A,-22.9,,-22.25378788,0.667613636
4/1/20,XNYS,MHH,-25.7,,-25.87412587,0
4/1/20,XNYS,WLL,-44.5,,-28.53574174,22.98232129
4/1/20,XNYS,JOB,-23,,-25.16008538,1.387406617
4/1/20,XNYS,AHT PR G,-29,,-28.30769231,0
4/1/20,XNYS,XAN PR C,-36.2,,-28.71943639,1.11893908
4/1/20,XNYS,MITT PR C,-24.4,,-20.72727273,0
4/1/20,XNYS,CMT,-29.9,,-33.33333333,0
4/1/20,XNYS,MH PR C,-33.8,,-29.21535893,0
4/1/20,XNYS,MH PR D,-32.3,,-25.12479201,0.332778702
4/2/20,XNYS,MITT,-20.9,,-21.55172414,9.913793103
4/2/20,XNAS,NURO,-21.1,,-20,0
4/2/20,XNYS,RWT,-30.9,,-26.82926829,0
4/2/20,XNAS,BGFV,-26.3,,-26.32653061,2.040816327
4/2/20,XNYS,BRN,-21.7,,-21.73913044,21.73913044
4/2/20,XNAS,ATHX,-31.2,,-31.5,1.25
4/2/20,XNAS,OSW,-31.8,,-32.31382979,1.462765957
4/2/20,XNYS,XAN,-23.3,,-22.59615385,0.961538462
4/2/20,XNYS,MITT PR B,-25.1,,-31.8,4.49
4/2/20,XNYS,VEL,-25.3,,-28.28685259,0
4/2/20,XNYS,MITT PR C,-24.1,,-34.06374502,0
4/2/20,XNYS,MITT PR A,-28,,-29.28709056,5.394990366
4/2/20,XNYS,ANVS,-21.6,,-22.36024845,0
4/2/20,XNAS,OSW,-31.9,,-32.44680851,1.462765957
4/3/20,XNYS,MITT PR A,-21.8,,-26.22107969,1.311053985
4/3/20,XNYS,CHMI,-29,,-27.75,0
4/3/20,XNYS,CCO,-24,,-24.32258065,0.5
4/3/20,XNYS,IVR,-24.1,,-28.04428044,0
4/3/20,XNAS,NCSM,-30,,-22.98,32.2
4/3/20,XNAS,NYMTO,-21.4,,-22.85714286,1
4/3/20,XNAS,NYMTM,-21.1,,-20,7.5
4/3/20,XNAS,NYMTN,-24.4,,-21.40522876,3.921568627
4/3/20,XNAS,PT,-22.9,,-20.71428571,5.714285714
4/3/20,XNAS,RIVE,-26.6,,-24.90909091,0
4/3/20,XNYS,TRTX,-31,,-32.43967828,0.536193029
4/3/20,XNYS,TWO,-28.2,,-27.54491018,0.299401198
4/3/20,XNAS,IDN,-21.9,,-23.27272727,0.363636364
4/3/20,XNAS,PNBK,-27.6,,-26.41196013,0
4/3/20,XNYS,QHC,-24.5,,-26.31707317,0
4/3/20,XNYS,XAN,-34.2,,-35.75757576,0.945454545
4/3/20,XNYS,TEN,-21.4,,-21.3559322,0
4/3/20,XNYS,NRZ PR A,-29.6,,-29.70714286,0
4/3/20,XNYS,NRZ PR C,-28.5,,-28.81818182,0
4/3/20,XNYS,ETM,-36.2,,-37.16666667,0.757575758
4/3/20,XNYS,LADR,-25.8,,-20.42253521,2.34741784
4/3/20,XNYS,NRZ,-21.8,,-20.33492823,0.23923445
4/3/20,XNYS,CDR,-21.8,,-24.07142857,1.9
4/3/20,XNYS,NRZ PR B,-29.2,,-32.0552,0
4/3/20,XNYS,IVR PR A,-35.4,,-30.47337278,0
4/3/20,XNYS,VEL,-31.4,,-31.57894737,10.8033241
4/3/20,XNYS,CHMI PR A,-25.8,,-23.45962495,0
4/3/20,XNYS,TWO PR B,-22.9,,-22.52124646,0
4/3/20,XNYS,IVR PR C,-32.9,,-26.43856921,4.852255054
4/3/20,XNYS,JILL,-24.4,,-24.3902439,3.414634146
4/3/20,XNYS,XAN PR C,-27.5,,-27.47875354,0
4/3/20,XNYS,EEX,-22.7,,-21.25603865,0.483091787
4/3/20,XNAS,WRLSU,-56.7,,-46.11764706,12.15647059
4/3/20,XNYS,IVR PR B,-35.5,,-34.28571429,0.032857143
4/3/20,XNYS,CHMI PR B,-30.4,,-25.6887624,0
4/3/20,XNAS,WRLS,-61.5,,-61.78343949,0
4/3/20,XNAS,HCCHR,-54.2,,-71.05263158,0
4/6/20,XNYS,DNK,-23,,-24.22279793,1.03626943
4/6/20,XNAS,UNAM,-21,,-21.04347826,0
4/7/20,XNAS,MNLO,-26.4,,-31.33333333,0.66
4/7/20,XNAS,AVCT,-30.9,,-32.15189873,0
4/7/20,XNAS,GLNG,-24.1,,-27.88161994,2.414330218
4/9/20,XNYS,AMC,-21.2,,-21.21212121,0
4/9/20,XNAS,BIOL,-23.4,,-22.6758794,3.002512563
4/9/20,XNAS,HCCHR,-26,,-43.07692308,0
4/9/20,XNAS,BRPAR,-51.1,,-26.11111111,0
4/9/20,XNAS,PAACR,-24.2,,-24.20382166,0
4/9/20,XNAS,KBLMR,-61.5,,-45.04504505,21.26126126
4/13/20,XNYS,FTSI,-33,,-33.02380952,2.357142857
4/14/20,XNAS,KBLMR,-45.1,,-48.95608351,0
4/14/20,XNAS,CLUB,-27.1,,-28.57142857,10.18367347
4/14/20,XNYS,CORR,-44.1,,-37.92788681,0
4/14/20,XNYS,I,-21.4,,-21.42857143,2.142857143
4/14/20,XNYS,BKTI,-20.1,,-21.83098592,4.929577465
4/15/20,XNAS,ALGRR,-50,,-54,0
4/15/20,XNYS,PFH,-32.4,,-36.13636364,1.886363636
4/15/20,XNAS,FIXX,-27.8,,-25.09383378,0.697050938
4/15/20,XNYS,PFNX,-27.9,,-20.85889571,0.122699387
4/15/20,XNYS,KTP,-32,,-30.3030303,1.050505051
4/15/20,XNYS,JBN,-40.7,,-25.53191489,19.85815603
4/15/20,XNYS,JBR,-33.2,,-25.5952381,0
4/15/20,XNYS,DS PR C,-21.7,,-21.70683453,0
4/16/20,XNAS,ALGRR,-27.5,,-44.44444444,7.777777778
4/16/20,XNYS,KTP,-32.6,,-31.11111111,0
4/16/20,XNAS,ENT,-26.5,,-23.39181287,28.65497076
4/16/20,XNYS,PUMP,-24.8,,-25.6,1.066666667
4/16/20,XNYS,APY,-20.7,,-20.75718016,0
4/16/20,XNYS,DO,-39.1,,-32.10687023,0
4/16/20,XNYS,UAVS,-34.6,,-24.24242424,0.562770563
